airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,fuel_type,transmission,mileage,supplier_name,supplier_address,supplier_loction_type,average,average_text,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,RunDate,setup_prams,tid
Malpensa Airport,MXP,IT,Milan,2.0500268110206363,2023-07-22,10:00,2023-07-27,10:00,0.0,55.56938809162523,56.38073547322673,54.70147255965141,EUR,Toyota Aygo,748548776,1,1,1,1.9380233032392675,Mini,4.149575219932606,,Manual,Unlimited km,Locauto,"Aeroporto di Milano Malpensa T2, Ferno, Italy, 21010",Car Rental Centre,8.32965604155593,Excellent,8.862702171801295,9.081246366098643,9.022809370455228,8.854636030506832,8.353679090120293,7.243012423792712,7.739212305320629,3839.954236299707,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4276423
Malpensa Airport,MXP,IT,Milan,2.028553750580233,2023-07-23,10:00,2023-07-26,10:00,0.0,411.7212297750263,362.9319602132956,362.7540776394026,EUR,Maserati Levante,748548777,1,1,1,5.230269618114547,Luxury,5.085776434482487,,Automatic,Unlimited km,Drivalia,"Aeroporto di Milano Malpensa T1, Ferno, Italy, 21010",In Terminal,6.92292284611582,Very good,6.900769433368609,7.3440969334278225,7.863759735476525,6.931808726603089,6.626673145306587,6.503598027789559,6.686746237758171,1989.6512905213895,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4276424
Lisbon Airport,LIS,PT,Lisbon,1.9270468308205833,2023-07-23,10:00,2023-07-27,10:00,0.0,88.39792109843289,89.7896635966743,88.94023547270139,EUR,Seat Ibiza,748548778,1,1,1,4.006823980579401,Economy,4.763076409586114,,Automatic,Unlimited km,Surprice,"Rua Américo de Jesus Fernandes, Lote G, Lisbon, Portugal, 1800-023",Meet & Greet,6.683980073585694,Good,7.699555020187021,7.548586910565091,7.163667873178101,6.399879975908473,6.763178298084548,5.386779622048952,6.581386994973819,543.8980670387098,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276425
Munich Airport,MUC,DE,Munich,1.936664201603744,2023-07-26,10:00,2023-07-24,10:00,0.0,405.09400582222844,404.3929489013555,387.86522666829745,EUR,Audi A6,748548779,1,1,1,4.038473946454487,Luxury,4.782895014905854,,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.314826161250279,Very good,8.270223714598902,8.035856033010566,9.374261011153527,6.543893015424041,7.155562939521708,6.733088026249311,6.580160635916964,2182.7701614377434,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4276426
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.8981956169992906,2023-07-18,10:00,2023-08-03,10:00,0.0,121.10053302687596,117.52168613929608,118.85713616268555,EUR,Mercedes A-Class,748548780,1,1,1,3.752154669775365,Intermediate,4.894227613968557,,Automatic,700 kilometres per rental,Sixt,"Madrid Airport, Terminal 4 Llegadas, Madrid, Spain, 28042",In Terminal,8.392944420988506,Excellent,8.910730955859645,8.747920191284539,9.834988908413147,9.508077711934131,8.460312253329937,8.010457727740322,7.66240336492322,136.63066268616308,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276427
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.9507518926635679,2023-07-22,10:00,2023-07-22,10:00,0.0,90.84345695412276,83.47960177196799,84.41982985047503,EUR,Seat Arona,748548781,1,1,1,4.88463284357447,Compact,5.220671672272706,,Manual,Unlimited km,Alamo,"Aeropuerto de Barcelona-El Prat, El Prat de Llobregat, Barcelona, Spain, 08020",In Terminal,8.619014255428167,Excellent,8.486332719085246,8.673463850153338,9.342980751516768,9.293307019027312,8.16759179524195,7.3085451651500275,7.411480581111176,1967.9238396944024,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276428
Heathrow Airport,LHR,GB,London,2.0109027986920305,2023-07-19,10:00,2023-07-21,10:00,0.0,124.17893865836037,125.22148651632317,126.33792639806244,GBP,Volkswagen Polo,748548782,1,1,1,4.149452398189792,Economy,4.868588403877654,,Manual,450 miles per rental,Sixt,"Heathrow Airport, London, UK, TW6 2GD",In Terminal,7.83498544096161,Very good,8.229805395441906,7.503715233424444,8.581167618953662,8.541675287415487,7.388359516044931,6.749041154331058,6.896751544495534,2149.9855477725346,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=GB&currency=GBP,4276429
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,2.0448763801477403,2023-07-20,10:00,2023-07-26,10:00,0.0,162.80594543162795,160.30864680177572,170.7189181938911,EUR,Ford Focus,748548783,1,1,1,4.119478480532069,Compact,4.880603226024501,,Manual,Unlimited km,Hertz,"Aeropuerto de Barcelona-El Prat, T1 & T2, Barcelona, Spain, 08820",In Terminal,7.775714295476752,Excellent,8.955773127054918,9.092936263017583,9.193246904126676,7.453395191231885,7.733708311768694,7.532737180816822,7.7301805819537295,1147.6818719653102,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276430
Charles de Gaulle Airport,CDG,FR,Paris,1.8967003921772432,2023-07-29,10:00,2023-07-28,10:00,0.0,178.28207955308744,168.44026125539338,174.37203178966934,EUR,Toyota Aygo,748548784,1,1,1,2.0482325224593025,Mini,3.6942340610526188,,Manual,500 kilometres per rental,Europcar,"Aéroport de Paris-Charles-de-Gaulle, Roissy-en-France, France, 95700",In Terminal,7.479013218641198,Very good,7.882902199822338,8.205284005905819,8.891742181160541,7.520179438265834,8.198042619162655,5.980766373365055,6.726479054316309,3428.6108833393996,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4276431
Lisbon Airport,LIS,PT,Lisbon,2.008150393482333,2023-07-18,10:00,2023-07-22,10:00,0.0,75.60429972017445,79.96719493979322,77.90397288919989,EUR,Renault Clio,748548785,1,1,1,4.784369493555971,Economy,4.971040554989926,,Manual,Unlimited km,Sixt,"Alameda das Comunidades Portuguesas, Lisboa, Portugal, 1700-111",In Terminal,8.35555176945856,Excellent,9.536814661707236,8.554977525908734,10.0029843169885,8.553721080920296,8.751456515782813,7.175029745199558,7.549740378911929,8605.133131234068,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276432
Lisbon Airport,LIS,PT,Lisbon,1.9330873552830607,2023-07-22,10:00,2023-08-01,10:00,0.0,103.79295625305384,107.88429440503464,105.2403292849265,EUR,Seat Leon,748548786,1,1,1,4.028780440826304,Compact,5.312281780576907,,Manual,Unlimited km,Europcar,"Alameda das Comunidades Portuguesas, Lisboa, Portugal, 1700-111",In Terminal,7.4252273516011575,Very good,8.891735743558131,8.067492285875925,9.161269123307871,8.322537461170647,8.278084777495833,5.620769046099591,6.813271899514391,2315.1345118002537,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276433
Lisbon Airport,LIS,PT,Lisbon,2.0002227630945604,2023-07-21,10:00,2023-07-22,10:00,0.0,114.55808140230589,111.3512258393916,112.93525328513485,EUR,Fiat 500,748548787,1,1,1,1.997043963419287,Mini,4.100797967394881,,Manual,Unlimited km,Dollar,"Alameda das Comunidades Portuguesas, Lisboa, Portugal, 1700-111",In Terminal,7.181665622067904,Very good,8.7522323806912,7.9280583064719785,8.875810969399184,7.926956404974673,7.124060509795721,5.97496542394792,7.18756735795645,1320.3445744496653,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276434
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2.1094112936037877,2023-07-31,10:00,2023-07-26,10:00,0.0,98.19853684342247,106.57706951571772,100.27662010844145,EUR,Seat Ibiza,748548788,1,0,1,4.0874900543409,Economy,5.060779851900498,,Manual,700 kilometres per rental,Europcar,"Madrid Airport, T1, Madrid, Spain, 28042",In Terminal,7.7923717628165186,Excellent,8.981154560975753,7.6197684016795,9.426502056432247,8.04799289903024,8.55289737164983,7.229143970929431,7.163899970878028,1130.702239834513,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276435
Munich Airport,MUC,DE,Munich,1.9271367616008492,2023-07-20,10:00,2023-07-25,10:00,0.0,307.3100843270662,322.49451336790366,341.92327097598434,EUR,Volkswagen Passat Estate,748548789,1,1,1,3.9839083715141723,Intermediate,4.910090142440005,,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.684749834351429,Excellent,8.891715176166631,9.34564420786999,9.403504146922744,8.727882942453444,8.547407890354005,8.402247855750584,8.285005071611483,1902.4728137216064,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4276436
Amsterdam Airport Schiphol,AMS,NL,Amsterdam,2.0009151362750495,2023-07-26,10:00,2023-08-02,10:00,0.0,136.37140464569416,135.02134806593077,126.56392447115833,EUR,Suzuki Vitara,748548790,1,1,1,3.9083212651770722,Intermediate,4.763278274781334,,Manual,400 kilometres per rental,Enterprise,"Amsterdam Schiphol Airport, Schiphol Plaza Arrival Hall 22, Amsterdam, Holland, 1118 AX",In Terminal,8.777726548945704,Excellent,8.891784913103434,8.78486340953995,9.430199833902584,9.412654189839849,8.727794854837073,8.331557657204542,8.333111523015996,2022.4252507226067,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=NL&currency=EUR,4276437
Heathrow Airport,LHR,GB,London,1.8224855319417577,2023-07-24,10:00,2023-08-03,10:00,0.0,563.0245312288815,575.2009466183006,540.417043676773,GBP,Mercedes C-Class,748548791,1,1,1,4.906318944616791,Premium,5.114056904783172,,Automatic,Unlimited mileage,Enterprise,"Northern Perimeter Road, Hounslow, London, UK, TW6 2RY",Shuttle Bus,8.061162197438119,Excellent,8.374912530459175,8.102319755168308,8.876866330154352,8.977079996883756,8.966700891169983,7.769640667424337,7.709993134622064,1920.4345152024496,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=GB&currency=GBP,4276438
Orly Airport,ORY,FR,Paris,2.032707558627572,2023-07-30,10:00,2023-08-01,10:00,0.0,170.54175634708614,169.48174031409985,167.34295524761907,EUR,Peugeot 308,748548792,1,1,1,3.6946813521550115,Compact,4.967371721654623,,Manual,Unlimited km,Enterprise,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.30124547653552,Excellent,9.04113549424018,8.239738861593418,8.247968574844837,8.865028219263843,8.312144878996438,7.072677006837045,7.991489548756388,394.0773849756916,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4276439
Zurich Airport,ZRH,CH,Zürich,1.9724026791277418,2023-07-24,10:00,2023-08-02,10:00,0.0,406.8088568044311,384.88654272111233,401.5162758670598,CHF,Audi Q5 AWD GPS,748548793,1,1,1,3.9667214598644156,Premium,5.072108542879379,,Automatic,Unlimited km,Europcar,"PARKING 3 G1, Zurich, Switzerland, 8058",Car Rental Centre,8.792864022736133,Excellent,9.189610840416657,8.99023137377245,9.65308474099594,8.259760540352431,8.919120070451967,7.675199933534557,7.79269344131213,2589.1042326602806,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=CH&currency=CHF,4276440
Lisbon Airport,LIS,PT,Lisbon,2.070434194613557,2023-07-31,10:00,2023-07-25,10:00,0.0,72.08647886357518,67.48628387081422,67.15053319079209,EUR,Jeep Renegade,748548794,1,1,1,3.980510632489229,Compact,4.71281239359347,,Manual,Unlimited km,Green Motion,"Lisbon Airport, Rua General Humberto Delgado Nº2, R/C Esq 2685-337 Prior Velho., Lisbon, Portugal, 2685-337",Shuttle Bus,7.883466886761661,Very good,9.168707438857872,8.23674706058942,7.575402308275649,7.87335253217182,7.399081418979877,7.092508548759446,7.605130839548184,327.2247159175837,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276441
Dublin Airport,DUB,IE,Dublin,1.988088359192952,2023-07-27,10:00,2023-07-31,10:00,0.0,292.154717195515,274.7007997548123,254.08085320510978,EUR,Nissan X-Trail,748548795,1,1,1,4.791186155395874,Standard,5.08759910078374,,Manual,Unlimited mileage,Enterprise,"Terminal 2 Arrivals, Dublin Aiport, Dublin, Ireland, K67W6K5",In Terminal,8.961487758789316,Excellent,9.190821140371842,9.09334276779495,9.406612987102712,8.934754293233299,9.034172742327735,7.88892581962305,7.964220893310662,730.9922628410615,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4276442
Istanbul Airport,IST,TR,Istanbul,2.031478091194678,2023-07-30,10:00,2023-08-03,10:00,0.0,3382.0814540261094,3429.955456337489,3498.976228783288,TRY,Fiat Egea,748548796,1,1,1,3.9396792543892802,Compact,5.298397821194808,,Manual,1000 kilometres per rental,Garenta,"Istanbul Yeni Havalimanı, Arnavutköy/istanbul, Istanbul, Turkey, 34283",In Terminal,7.249999482626484,Very good,6.804331075820944,7.0982766407607665,9.499083095591661,6.574662125766404,7.424471208573989,7.503405320289332,6.566479223989184,1262.395673806865,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=TR&currency=TRY,4276443
Dublin Airport,DUB,IE,Dublin,2.114962133694169,2023-07-30,10:00,2023-07-31,10:00,0.0,293.4043952940286,305.53070006263624,296.82395422325436,EUR,Volkswagen Tiguan,748548797,1,1,1,4.317460854231706,Intermediate,4.884533599275945,,Manual,Unlimited km,Europcar,"Arrivals Hall, Dublin, Ireland, K67 A7P4",Car Rental Centre,7.86057536790337,Very good,9.105123774547856,8.342440529655352,7.927665648411028,7.496281096135111,8.019595230608177,5.773455133178845,6.7876776609849285,2120.596473586223,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4276444
Malpensa Airport,MXP,IT,Milan,2.0375215561005113,2023-07-24,10:00,2023-08-02,10:00,0.0,89.54356953901267,98.54726104571776,89.41663404626381,EUR,Fiat 500L,748548798,1,1,1,3.901628601480639,Compact,4.599695250764294,,Manual,Unlimited km,Maggiore,"Malpensa Aeroporto Terminal 2, Milan, Italy, 21010",In Terminal,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4276445
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2.04123877951734,2023-07-30,10:00,2023-07-22,10:00,0.0,90.76829081844403,96.38275098341461,89.93010135603575,EUR,Alfa Romeo Stelvio,748548799,1,1,1,4.121657384628275,Premium,5.181989810745683,,Automatic,500 kilometres per rental,Record Go,"Avenida de la Hispanidad, Arrivals Hall Floor -1, Madrid, Spain, 28042",In Terminal,7.5870600752081385,Very good,7.657757869005168,7.649188944031222,9.06873472496707,8.072748551387908,8.18332112558728,6.526314770339138,6.887450817820452,4054.8366492458076,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276446
Munich Airport,MUC,DE,Munich,2.0721613230120126,2023-07-22,10:00,2023-08-03,10:00,0.0,222.4767502493889,223.51686788549162,222.18251541596405,EUR,Opel Crossland X,748548800,1,1,1,4.004305690975502,Intermediate,4.527646471464377,,Manual,800 kilometres per rental,Hertz,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.821750723467547,Very good,7.988760860025035,8.252032474268553,9.320702254309744,7.226241641446924,8.239553562840802,7.037812937659213,6.517119168881218,1413.023774343551,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4276447
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2.022645327536815,2023-07-26,10:00,2023-08-01,10:00,0.0,78.4972220024615,79.99457064435526,81.97092206312863,EUR,Nissan Leaf,748548801,1,1,1,4.025841560180862,Economy,5.188474301678517,,Automatic,Unlimited km,Enterprise,"Aeropuerto Adolfo Suárez Madrid-Barajas, T1-T4, Madrid, Spain, 28042",In Terminal,8.085484859947366,Excellent,8.234330029368698,8.06074983427668,8.340700641308318,8.686738728994243,8.583317652351903,8.356085712572684,8.14210177229217,1219.1323727020183,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276448
Orly Airport,ORY,FR,Paris,1.9546926301167082,2023-07-30,10:00,2023-07-30,10:00,0.0,278.3360823344328,266.1019617483665,262.3560746436256,EUR,Peugeot 208   ,748548802,1,1,1,4.107727999705406,Economy,4.990142017396372,,Automatic,Unlimited km,Budget,"Orly T1/2, Hall 2 Niveau 0, Return : P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.332026899752996,Very good,9.054213775291014,8.219379804279802,8.681514526032249,7.279863119267569,6.9511075537409655,5.710772782157545,6.926463281086452,2049.589228476464,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4276449
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.8475159542494681,2023-07-22,10:00,2023-07-28,10:00,0.0,737.5807001986917,829.1018292628333,798.634404469485,EUR,BMW 4 Series Cabrio,748548803,1,1,1,1.8591317447127442,Luxury,4.302657839064779,,Automatic,400 kilometres per rental,Sixt,"Aeropuerto de Barcelona-El Prat, T1 & T2, Barcelona, Spain, 08820",In Terminal,8.913513196779824,Excellent,9.519518696436107,9.261045560416553,9.648030034756239,8.766512753333183,8.940781092046905,7.890177917382445,7.867674750968866,1925.5382768144839,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276450
Amsterdam Airport Schiphol,AMS,NL,Amsterdam,1.962705351459724,2023-07-19,10:00,2023-07-24,10:00,0.0,170.18929820305203,162.65874390569476,149.47062538245058,EUR,Nissan Qashqai,748548804,1,1,1,4.069546478152252,Intermediate,4.794859137274294,,Manual,400 kilometres per rental,Hertz,"Aankomstpassage, Aankomsthal Entrance C, Amsterdam, Holland, 1118 AA",In Terminal,8.248635690467957,Excellent,8.09795365637587,8.723204634235108,9.604679231713042,8.363529026121991,8.450048507299094,6.981065525858616,6.976308161954804,2178.1480122001894,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=NL&currency=EUR,4276451
Lisbon Airport,LIS,PT,Lisbon,2.0389406874840414,2023-08-01,10:00,2023-07-21,10:00,0.0,27.18977613266478,25.16618086019042,25.536257378450014,EUR,Fiat 500,748548805,1,1,1,2.9083066656283996,Mini,4.046560789587542,,Manual,Unlimited km,Klass Wagen,"Lisbon Airport, Rua Doro 5, Lisbon, Portugal, 2680-032",Shuttle Bus,7.7040220398575,Very good,8.871715913914453,8.278160975660523,8.51650927585014,8.161191161203199,8.119905956754469,5.081128730382852,7.6856505359385405,2454.741484775341,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276452
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.9743178192686022,2023-07-20,10:00,2023-07-22,10:00,0.0,679.0105391212583,658.9216755676348,646.3807726368917,EUR,Audi A6  Estate,748548806,1,1,1,4.081826043357468,Premium,4.716120284377258,,Automatic,700 kilometres per rental,Sixt,"5-7, Carrer de Palaudàries, Barcelona, Spain, 08004",Downtown,7.898722003627457,Very good,8.142994947480517,7.597033178577769,8.416112194122228,7.02033876269601,7.187022791791068,7.415619870337981,6.232091653951686,125.0554081412286,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276453
Charles de Gaulle Airport,CDG,FR,Paris,1.9888056201771793,2023-07-29,10:00,2023-08-03,10:00,0.0,216.38485773675342,228.95446381381942,222.1483903699825,EUR,Nissan Qashqai,748548807,1,1,1,4.04496460184062,Intermediate,5.220836757162321,,Manual,Unlimited km,Enterprise,"Aéroport de Paris-Charles-de-Gaulle, Terminal 1, Terminal 2C/D, Terminal 2E/F, Roissy-en-France, France, 95716",In Terminal,7.859186764872197,Very good,8.424549456607194,8.498762292867687,8.199136510813771,7.9040916456663135,7.89204012478664,6.938672135318987,7.442498777800704,612.6200919235575,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4276454
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.986576270434447,2023-07-26,10:00,2023-07-23,10:00,0.0,93.75799511341935,100.46732464364645,96.84119877395447,EUR,Opel Astra,748548808,1,1,1,3.7974106215967227,Compact,5.098291168982215,,Automatic,Unlimited km,Alamo,"Aeropuerto de Barcelona-El Prat, El Prat de Llobregat, Barcelona, Spain, 08020",In Terminal,7.977044701379926,Excellent,9.358195334744293,8.747635196924714,8.93909939177647,8.885303528194848,8.92549912357542,7.131854094421892,7.822716366942374,2109.520355399615,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276455
Lisbon Airport,LIS,PT,Lisbon,1.9670961423864974,2023-07-18,10:00,2023-07-31,10:00,0.0,43.3744619296883,43.83511335023154,45.1555473208021,EUR,Fiat 500,748548809,1,1,1,3.1386411047023044,Mini,4.050197816710652,,Manual,Unlimited km,Tangerine,"51 Avenida Boa Esperanca, Lisbon, Portugal, 1990-046",Shuttle Bus,9.43122194341832,Superb,9.965720159772154,9.431339237278962,9.201170335114798,9.182684411972538,7.85085452196496,7.838606324298743,9.515703367126681,3.88160652475387,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276456
Malpensa Airport,MXP,IT,Milan,2.0397579532219265,2023-07-25,10:00,2023-07-26,10:00,0.0,103.87211845185256,104.0504288034854,96.27266068284621,EUR,Alfa Romeo Giulietta,748548810,1,1,1,4.0880270382717345,Intermediate,5.149937864979624,,Manual,Unlimited km,Sixt,"Aeroporto di Milano Malpensa T1, Ferno, Italy, 21010",In Terminal,7.331139497631531,Very good,7.744727329709702,7.497365484791742,9.044628525376933,6.631714760199581,7.435987474962941,5.592850100957557,6.31523055621029,1608.463162457895,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4276457
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,2.0337622363638106,2023-07-21,10:00,2023-08-02,10:00,0.0,90.78834351020595,84.58924282358396,90.90389148663917,EUR,Nissan Leaf,748548811,1,1,1,4.015984943962859,Economy,4.771320605066572,,Automatic,Unlimited km,Enterprise,"Aeropuerto Adolfo Suárez Madrid-Barajas, T1-T4, Madrid, Spain, 28042",In Terminal,8.458385582880723,Excellent,8.514587179994603,8.215340709966009,8.67015217898399,8.714807238595652,8.215026322224784,7.713977294911575,7.647842748910512,1126.9406549700575,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4276458
Copenhagen Airport,CPH,DK,Copenhagen,1.9927989895778107,2023-07-23,10:00,2023-07-23,10:00,0.0,1728.6168806297992,1790.0384357999346,1814.3702054147846,DKK,Renault Captur,748548812,1,1,1,4.271850800848212,Compact,5.084357463903424,,Automatic,200 kilometres per rental,Sixt,"Copenhagen Airport, T1 - P1, København, Denmark, 2770",Shuttle Bus,8.282839935444873,Excellent,8.906313123098453,9.003472709060055,9.31555526423234,8.857967572330871,8.37363262470752,6.934954424386675,7.966790229075097,1286.9542374142286,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DK&currency=DKK,4276459
Malpensa Airport,MXP,IT,Milan,2.042393499695367,2023-07-20,10:00,2023-07-27,10:00,0.0,226.52301651232236,224.63418680713906,231.1770596697501,EUR,BMW 5 Series Estate,748548813,1,1,1,3.9051440792294496,Luxury,5.287678559363997,,Automatic,Unlimited km,Sixt,"Aeroporto di Milano Malpensa T1, Ferno, Italy, 21010",In Terminal,7.284962847461712,Very good,8.121847260806112,7.4143530362469985,8.66534606230827,7.107953892346375,7.588134699231982,5.679948581966871,6.464105727062328,1615.0315752039985,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4276460
Lisbon Airport,LIS,PT,Lisbon,2.002991153013692,2023-07-21,10:00,2023-07-21,10:00,0.0,172.29767128965162,159.91206282725713,161.63956689242875,EUR,Peugeot 3008,748548814,1,1,1,3.9749111607614,Intermediate,4.81523434776241,,Manual,Unlimited km,Thrifty,"Alameda das Comunidades Portuguesas, Lisboa, Portugal, 1700-111",In Terminal,7.759421606611474,Very good,8.424979508383862,8.206995359726914,8.362265317554089,7.168682259312295,7.901457208429545,5.955784539480526,6.9918162049034995,2461.6959296943173,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4276461
Heathrow Airport,LHR,GB,London,2.008159983485659,2023-07-20,10:00,2023-08-03,10:00,0.0,149.18887618720103,146.44120765298678,151.67210780879375,GBP,Volkswagen ID.3,748548815,1,1,1,5.1599522151832735,Compact,5.156672451404231,,Automatic,200 miles per rental,Green Motion,"239 Sipson Road, Holiday Inn London, London, UK, UB7 0HW",Shuttle Bus,6.941738018029411,Good,7.617256955082464,7.920314024305133,8.784739968391886,7.11548577087575,5.905030690349097,5.549038514777354,6.555044437907583,4926.058651606876,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=GB&currency=GBP,4276462
Malpensa Airport,MXP,IT,Milan,1.978889777870827,2023-07-22,10:00,2023-07-28,10:00,0.0,86.44261402841842,81.33560481473697,81.4973754537848,EUR,Jeep Renegade,748548816,1,1,1,4.1076541844007055,Intermediate,5.108906756265769,,Manual,Unlimited km,Europcar,"Aeroporto di Milano Malpensa T2, Ferno, Italy, 21010",Car Rental Centre,7.456012140686243,Very good,8.30156490447613,7.874121539191542,8.884953551182276,7.89911077525811,7.808387185477919,7.118469361464852,6.994469374333052,1521.0879239403803,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4276463
